Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_HClose,Iday_LClose,Iday_Low,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Yday_Range,Day_Idx,ADR,ATR,ATR4,SMA4,SMA8,SMA16,SMA32,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,Sig_High,Sig_Low,SMA_Trend,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,Hammer,Bull_Pinbar,Shooting_Star,Bear_Pinbar,Bull_Engulf,Bear_Engulf,Dark_Cloud,Piercing,ILR,IHR,S_R,S_R_Level,BBU_BO,BBL_BO,Bull_SMA_BO,Bear_SMA_BO,Bull_BBR,Bear_BBR,Bear_BBR_C1,Bear_BBR_C2,Bear_BBR_C3,Bear_BBR_C4,Bear_BBR_V2,Bull_BBR_C1,Bull_BBR_C2,Bull_BBR_C3,Bull_BBR_C4,Bull_BBR_V2,Bull_TC,Bear_TC,Bull_TC_Candle,Bear_TC_Candle,Bull_BM,Bear_BM,Bull_TM,Bear_TM,S_R_Signal,S_R_Entry,BRS,RS_SMA,Bull_XM,Bear_XM,Symbol
2024-03-12 17:15:00-04:00,1.279325,1.27934,1.278965,1.27921,0,0.00011500000000008725,0.0003750000000000142,1.4999999999876223e-05,0.00024500000000005073,0.34666666666655616,0.03999999999966841,0,1.27934,1.27921,1.27921,1.278965,0.0003750000000000142,0.34666666666655616,0.03999999999966841,,,,0,,,0.0004937500000000705,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,0.0,0.0,0.0,True,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,,False,False,GBPUSD
2024-03-12 17:30:00-04:00,1.27921,1.279445,1.279115,1.279365,1,0.00015500000000012726,0.00032999999999994145,7.999999999985796e-05,9.499999999995623e-05,0.24242424242385502,0.7121212121212936,1,1.279445,1.279365,1.27921,1.278965,0.00048000000000003595,0.16666666666635827,0.48958333333326587,,,,0,,,0.0004912500000000541,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,0.0,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,,False,False,GBPUSD
2024-03-12 17:45:00-04:00,1.279365,1.279415,1.279185,1.27939,2,2.4999999999941735e-05,0.00022999999999995246,2.4999999999941735e-05,0.000180000000000069,0.10869565217368218,0.21739130434736437,2,1.279445,1.27939,1.27921,1.278965,0.00048000000000003595,0.11458333333315023,0.16666666666635827,,,,0,,,0.00044874999999999776,0.0,0.0,0.0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,7,,False,False,GBPUSD
2024-03-12 18:00:00-04:00,1.27939,1.27957,1.27931,1.279375,3,1.5000000000098268e-05,0.000260000000000149,0.000180000000000069,6.499999999998174e-05,0.7500000000002135,0.692307692307561,3,1.27957,1.27939,1.27921,1.278965,0.0006050000000001887,0.3223140495869528,0.297520661157046,,,,0,,,0.0003350000000000297,1.279335,0.0,0.0,0.0,,,,,,,,,,0,89.98656432166801,0.0,0.0,,0.0,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,10,8.25,False,False,GBPUSD
2024-03-12 18:15:00-04:00,1.279375,1.27938,1.279275,1.279305,4,7.00000000000145e-05,0.00010500000000002174,5.000000000032756e-06,2.999999999997449e-05,0.7142857142860164,0.04761904761934972,4,1.27957,1.27939,1.27921,1.278965,0.0006050000000001887,0.43801652892578363,0.3223140495869528,,,,0,,,0.00023125000000001616,1.27935875,0.0,0.0,0.0,,,,,,,,,,0,89.98656457108777,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,3,7.0,False,False,GBPUSD
2024-03-12 18:30:00-04:00,1.279305,1.279315,1.27918,1.27931,5,5.000000000032756e-06,0.00013499999999999623,5.000000000032756e-06,0.00012499999999993072,0.03703703703728071,0.07407407407456142,5,1.27957,1.27939,1.27921,1.278965,0.0006050000000001887,0.42975206611581473,0.43801652892578363,,,,0,,,0.00018250000000002986,1.279345,0.0,0.0,0.0,,,,,,,,,,0,1.909152432966514,0.0,0.0,45.47057033143057,0.0,0.0,,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,6.5,False,False,GBPUSD
2024-03-12 18:45:00-04:00,1.27931,1.2796,1.279225,1.27928,6,2.999999999997449e-05,0.0003750000000000142,0.0002900000000001235,5.499999999991623e-05,0.8533333333335623,0.7733333333336333,6,1.2796,1.27939,1.27921,1.278965,0.0006350000000001632,0.5039370078740405,0.45669291338590384,,,,0,,,0.0002187500000000453,1.2793174999999999,0.0,0.0,0.0,,,,,,,,,,0,-7.829076510099855,0.0,0.0,43.51330120390561,0.0,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,12,7.75,False,False,GBPUSD
2024-03-12 19:00:00-04:00,1.27928,1.27952,1.279275,1.279515,7,0.00023499999999998522,0.00024500000000005073,5.000000000032756e-06,5.000000000032756e-06,0.020408163265435594,0.9795918367345644,7,1.2796,1.279515,1.27921,1.278965,0.0006350000000001632,0.1338582677166786,0.5039370078740405,,,,0,,,0.00021500000000002073,1.2793525,1.27934375,0.0,0.0,,,,,,,,,,0,1.4320961841528341,0.0,0.0,21.374684169526816,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,9,7.5,False,False,GBPUSD
2024-03-12 19:15:00-04:00,1.279515,1.27961,1.279405,1.279415,8,9.999999999998899e-05,0.00020500000000001073,9.499999999995623e-05,1.0000000000065512e-05,0.9512195121948049,0.4634146341461037,8,1.27961,1.279515,1.27921,1.278965,0.0006450000000000067,0.3023255813952608,0.14728682170535698,,,,0,,,0.00024000000000001798,1.27938,1.279369375,0.0,0.0,,,,,,,,,1.278965,0,11.768288932034626,0.0,0.0,1.8201152597635295,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,8.25,False,False,GBPUSD
2024-03-12 19:30:00-04:00,1.279415,1.27952,1.27938,1.27939,9,2.4999999999941735e-05,0.000140000000000029,0.00010500000000002174,1.0000000000065512e-05,0.9285714285709754,0.75,9,1.27961,1.279515,1.27921,1.278965,0.0006450000000000067,0.34108527131765065,0.3023255813952608,,,,0,,,0.00024125000000002617,1.2793999999999999,1.2793725,0.0,0.0,,,,,,,,,1.278965,0,8.997143421060985,0.0,0.0,3.592113006787147,0.0,0.0,,,True,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,8.25,False,False,GBPUSD
