Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_HClose,Iday_LClose,Iday_Low,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Yday_Range,Day_Idx,ADR,ATR,ATR4,SMA4,SMA8,SMA16,SMA32,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,Sig_High,Sig_Low,SMA_Trend,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,Hammer,Bull_Pinbar,Shooting_Star,Bear_Pinbar,Bull_Engulf,Bear_Engulf,Dark_Cloud,Piercing,ILR,IHR,S_R,S_R_Level,BBU_BO,BBL_BO,Bull_SMA_BO,Bear_SMA_BO,Bull_BBR,Bear_BBR,Bear_BBR_C1,Bear_BBR_C2,Bear_BBR_C3,Bear_BBR_C4,Bear_BBR_V2,Bull_BBR_C1,Bull_BBR_C2,Bull_BBR_C3,Bull_BBR_C4,Bull_BBR_V2,Bull_TC,Bear_TC,Bull_TC_Candle,Bear_TC_Candle,Bull_BM,Bear_BM,Bull_TM,Bear_TM,S_R_Signal,S_R_Entry,BRS,RS_SMA,Bull_XM,Bear_XM,Symbol
2021-03-11 17:15:00-05:00,1.3988,1.39913,1.3988,1.398825,0,2.4999999999941735e-05,0.00032999999999994145,0.0003049999999999997,0.0,0.9242424242425874,1.0,0,1.39913,1.398825,1.398825,1.3988,0.00032999999999994145,0.9242424242425874,1.0,,,,0,,,0.0005912500000000431,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,0.0,0.0,0.0,,,True,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,4,,False,False,GBPUSD
2021-03-11 17:30:00-05:00,1.398825,1.39895,1.398795,1.39894,1,0.00011500000000008725,0.00015499999999990521,9.999999999843467e-06,2.999999999997449e-05,0.06451612903128763,0.806451612903272,1,1.39913,1.39894,1.398825,1.398795,0.0003349999999999742,0.56716417910426,0.9104477611940991,,,,0,,,0.0005087500000000023,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,0.0,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,3,,False,False,GBPUSD
2021-03-11 17:45:00-05:00,1.39894,1.39909,1.398715,1.39882,2,0.00012000000000012001,0.0003750000000000142,0.00014999999999987246,0.00010500000000002174,0.7199999999999527,0.39999999999964475,2,1.39913,1.39894,1.39882,1.398715,0.0004150000000000542,0.7469879518072096,0.45783132530093407,,,,0,,,0.0004349999999999632,0.0,0.0,0.0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,11,,False,False,GBPUSD
2021-03-11 18:00:00-05:00,1.39882,1.3991,1.39869,1.39904,3,0.000220000000000109,0.00041000000000002146,5.999999999994898e-05,0.00012999999999996348,0.14634146341450205,0.6829268292683983,3,1.39913,1.39904,1.39882,1.39869,0.00043999999999999595,0.2045454545452825,0.7045454545455349,,,,0,,,0.00039000000000000146,1.39890625,0.0,0.0,0.0,,,,,,,,,,0,89.98771273372292,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,6.5,False,False,GBPUSD
2021-03-11 18:15:00-05:00,1.39904,1.39913,1.39888,1.39913,4,8.999999999992347e-05,0.0002500000000000835,0.0,0.00016000000000016001,0.0,0.35999999999957366,4,1.39913,1.39913,1.39882,1.39869,0.00043999999999999595,0.0,0.2045454545452825,,,,0,,,0.0002975000000000061,1.3989825,0.0,0.0,0.0,,,,,,,,,,0,89.98771340342681,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,7.0,False,False,GBPUSD
2021-03-11 18:30:00-05:00,1.39913,1.39939,1.398895,1.3989,5,0.00022999999999995246,0.0004949999999999122,0.00025999999999992696,5.000000000032756e-06,0.9898989898989219,0.5252525252524709,5,1.39939,1.39913,1.39882,1.39869,0.0006999999999999229,0.6999999999999048,0.371428571428508,,,,0,,,0.00038250000000000783,1.3989725,0.0,0.0,0.0,,,,,,,,,,0,12.452952793820263,0.0,0.0,48.107094732742496,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,11,9.0,False,False,GBPUSD
2021-03-11 18:45:00-05:00,1.3989,1.399005,1.398705,1.39879,6,0.0001100000000000545,0.00029999999999996696,0.00010500000000002174,8.499999999989072e-05,0.7166666666669997,0.350000000000111,6,1.39939,1.39913,1.39879,1.39869,0.0006999999999999229,0.8571428571428571,0.6999999999999048,,,,0,,,0.000363749999999996,1.398965,0.0,0.0,0.0,,,,,,,,,,0,-3.3384705437650424,0.0,0.0,47.27247709680124,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,7,8.0,False,False,GBPUSD
2021-03-11 19:00:00-05:00,1.39879,1.39927,1.398505,1.398915,7,0.00012499999999993072,0.0007649999999999046,0.00035500000000010523,0.0002849999999998687,0.46405228758189476,0.6274509803922821,7,1.39939,1.39913,1.39879,1.398505,0.0008849999999998026,0.5367231638419312,0.6779661016949918,,,,0,,,0.0004524999999999668,1.3989337499999999,1.39892,0.0,0.0,,,,,,,,,,0,-7.3599541588483826,0.0,0.0,22.93556037365841,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,12,9.0,False,False,GBPUSD
2021-03-11 19:15:00-05:00,1.398915,1.399095,1.39866,1.398995,8,8.000000000008001e-05,0.0004349999999999632,9.999999999998899e-05,0.0002549999999998942,0.2298850574712585,0.4137931034484695,8,1.39939,1.39913,1.39879,1.398505,0.0008849999999998026,0.44632768361583197,0.5367231638419312,,,,0,,,0.0004987499999999367,1.3989,1.39894125,0.0,0.0,,,,,,,,,,0,-12.225122675732422,0.0,0.0,-2.617648646131396,0.0,0.0,,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,9.5,False,False,GBPUSD
2021-03-11 19:30:00-05:00,1.398995,1.39925,1.39884,1.399125,9,0.00012999999999996348,0.00041000000000002146,0.00012500000000015277,0.00015499999999990521,0.30487804878084446,0.6219512195124461,9,1.39939,1.39913,1.39879,1.398505,0.0008849999999998026,0.29943502824860885,0.44632768361583197,,,,0,,,0.00047749999999996406,1.39895625,1.398964375,0.0,0.0,,,,,,,,,,0,4.289153328825927,0.0,0.0,-4.65859851237998,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,7,8.5,False,False,GBPUSD
2021-03-11 19:45:00-05:00,1.399125,1.39969,1.3991,1.399605,10,0.00048000000000003595,0.0005900000000000905,8.500000000011276e-05,2.4999999999941735e-05,0.14406779661033853,0.957627118644173,10,1.39969,1.399605,1.39879,1.398505,0.0011849999999999916,0.07172995780600284,0.4767932489452765,,,,0,,,0.0005499999999999949,1.39916,1.3990624999999999,0.0,0.0,,,,,,,,,,0,40.914383220017164,0.0,0.0,6.404614928565572,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,3,7.5,False,False,GBPUSD
2021-03-11 20:00:00-05:00,1.399605,1.4005,1.399515,1.39985,11,0.00024500000000005073,0.0009850000000000136,0.0006500000000000394,8.999999999992347e-05,0.6598984771573913,0.9086294416244445,11,1.4005,1.39985,1.39879,1.398505,0.001994999999999969,0.325814536340877,0.44862155388476394,,,,0,,,0.0006050000000000222,1.39939375,1.39916375,0.0,0.0,,,,,,,,,,0,55.56101069120192,0.0,0.0,22.13485614107815,0.0,0.0,,,True,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,6.0,False,False,GBPUSD
2021-03-11 20:15:00-05:00,1.39985,1.399965,1.399305,1.399705,12,0.00014500000000006175,0.0006599999999998829,0.00011499999999986521,0.00039999999999995595,0.3939393939393532,0.17424242424225092,12,1.4005,1.39985,1.39879,1.398505,0.001994999999999969,0.3984962406015607,0.325814536340877,,,,0,,0.00048583333333331497,0.0006612500000000021,1.39957125,1.399235625,0.0,0.0,,,,,,,,,,0,53.88987414741218,0.0,0.0,38.6636053468643,0.0,0.0,True,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,10,6.5,False,False,GBPUSD
2021-03-11 20:30:00-05:00,1.399705,1.399735,1.39934,1.399445,13,0.00025999999999992696,0.0003949999999999232,2.999999999997449e-05,0.00010500000000002174,0.7341772151897666,0.07594936708855779,13,1.4005,1.39985,1.39879,1.398505,0.001994999999999969,0.528822055137867,0.3984962406015607,,,,0,,0.0005058333333333165,0.0006574999999999775,1.39965125,1.39930375,0.0,0.0,,,,,,,,,,0,40.64059215565756,0.0,0.0,47.751465053572204,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,6.0,False,False,GBPUSD
2021-03-11 20:45:00-05:00,1.399445,1.39972,1.399345,1.3995,14,5.499999999991623e-05,0.0003750000000000142,0.000220000000000109,9.999999999998899e-05,0.5866666666669351,0.7333333333333728,14,1.4005,1.39985,1.39879,1.398505,0.001994999999999969,0.5012531328321441,0.528822055137867,,,,0,,0.0005058333333333165,0.0006037499999999585,1.399625,1.3993925,0.0,0.0,,,,,,,,,,0,10.157718965072029,0.0,0.0,40.062298989835924,0.0,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,7.25,False,False,GBPUSD
2021-03-11 21:00:00-05:00,1.3995,1.399515,1.39882,1.39894,15,0.0005599999999998939,0.0006950000000001122,1.5000000000098268e-05,0.00012000000000012001,0.8273381294962581,0.02158273381308755,15,1.4005,1.39985,1.39879,1.398505,0.001994999999999969,0.7819548872180602,0.5012531328321441,,,,0,,0.0005295833333333241,0.0005312499999999831,1.3993975,1.399395625,1.3991578125,0.0,,,0.015567400478626049,0.025528749995821748,0.024143988403736893,,,,1.398505,2,-40.2256548198508,89.98771494291998,0.0,16.11563261207274,,,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,7.25,False,False,GBPUSD
2021-03-11 21:15:00-05:00,1.39894,1.39909,1.39799,1.398045,16,0.0008950000000000902,0.0010999999999998789,0.00014999999999987246,5.499999999991623e-05,0.9500000000000707,0.13636363636353543,16,1.4005,1.39985,1.398045,1.39799,0.0025100000000000122,0.9780876494024239,0.6215139442231069,,,,0,,0.0006004166666666403,0.0006412499999999821,1.3989825,1.399276875,1.3991090625,0.0,,,0.07605286310551777,0.0013624741995447902,0.07998393620582629,39.896373056995294,,,1.398505,0,-64.9709029481692,89.98771451486435,0.0,-13.599561661822603,,,,,,,,,,,,,4.0,1.398505,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,2,5.25,False,False,GBPUSD
2021-03-11 21:30:00-05:00,1.398045,1.398215,1.39771,1.397795,17,0.0002500000000000835,0.0005049999999999777,0.00017000000000000348,8.499999999989072e-05,0.8316831683170407,0.3366336633663584,17,1.4005,1.39985,1.397795,1.39771,0.00279000000000007,0.9695340501792514,0.8799283154121986,,,,0,,0.0006012499999999791,0.0006687499999999957,1.3985699999999999,1.399110625,1.3990375,0.0,1.4000989377042483,1.3979760622957516,0.08881105760210396,0.058790418412655004,0.09488666315234053,37.31825525040364,,,1.398505,0,-70.07250693262486,-21.852841949657773,0.0,-41.277836433893206,9.88266171925791,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,True,,,5,5.25,False,False,GBPUSD
2021-03-11 21:45:00-05:00,1.397795,1.39793,1.39735,1.397755,18,3.999999999981796e-05,0.0005799999999998029,0.00013499999999999623,0.0004049999999999887,0.30172413793081665,0.23275862068972777,18,1.4005,1.39985,1.397755,1.39735,0.003149999999999986,0.8714285714285744,0.8587301587302195,,,,0,,0.0006245833333332987,0.0007199999999999429,1.39813375,1.398879375,1.3989709375,0.0,1.400199067270983,1.3977428077290168,0.08691656612772342,0.07440737131110027,0.11586641698908119,36.91117881415678,,,1.398505,0,-70.53348634161611,-24.722131007367953,0.0,-61.45063776056524,8.337528531297412,0.0,,True,,,,,,,,,,,False,False,,,,,,,,,False,True,,,,True,False,False,False,False,False,False,,,,,6,4.75,False,False,GBPUSD
2021-03-11 22:00:00-05:00,1.397755,1.39813,1.397585,1.397825,19,7.00000000000145e-05,0.0005450000000000177,0.0003049999999999997,0.00017000000000000348,0.5596330275229171,0.6880733944954166,19,1.4005,1.39985,1.397755,1.39735,0.003149999999999986,0.8492063492063475,0.8714285714285744,,,,0,,0.0006062499999999749,0.0006824999999999193,1.397855,1.39862625,1.398895,0.0,1.4002412308494459,1.3975487691505541,0.07648894305862158,0.05468602003723687,0.0936453415016797,38.170160817718084,,1.4005,1.398505,0,-67.23803271555877,-25.40771810893824,0.0,-68.20373223449224,6.749546149488773,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,5.25,False,False,GBPUSD
2021-03-11 22:15:00-05:00,1.397825,1.398025,1.397365,1.397755,20,7.00000000000145e-05,0.000660000000000105,0.00019999999999997797,0.0003900000000001125,0.4090909090908326,0.3030303030302215,20,1.4005,1.39985,1.397755,1.39735,0.003149999999999986,0.8714285714285744,0.8492063492063475,,,,0,,0.0006249999999999867,0.0005724999999999758,1.3977825,1.3983825,1.3988090625,0.0,1.4002560905696568,1.3973620344303432,0.07535428017002518,0.056052146144853855,0.10323514042861479,37.37460179200239,,1.4005,1.398505,0,-49.49960770946909,-28.350559609967576,0.0,-64.3359084248172,4.9776361738657995,0.0,,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,9,7.0,False,False,GBPUSD
2021-03-11 22:30:00-05:00,1.397755,1.397945,1.397395,1.397515,21,0.00024000000000001798,0.0005500000000000504,0.00018999999999991246,0.00012000000000012001,0.7818181818179837,0.3454545454543546,21,1.4005,1.39985,1.397515,1.39735,0.003149999999999986,0.9476190476190567,0.8714285714285744,,,,0,,0.0006366666666666557,0.000583749999999994,1.3977125000000001,1.3981412500000001,1.3987225,0.0,1.4002974603169605,1.3971475396830397,0.08632877500719606,0.05558643690940108,0.09490803215077671,34.727538393837236,,1.4005,1.398505,0,-25.40771810893824,-29.898901838601475,0.0,-53.16971121889556,3.1089548089532073,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,True,True,False,False,False,False,,,,,6,7.25,False,False,GBPUSD
2021-03-11 22:45:00-05:00,1.397515,1.397765,1.397285,1.397765,22,0.00024999999999986144,0.0004799999999998139,0.0,0.00022999999999995246,0.0,0.5208333333332466,22,1.4005,1.39985,1.397515,1.397285,0.003214999999999968,0.8506998444790611,0.9284603421462038,,,,0,,0.0006274999999999661,0.0005587499999999967,1.397715,1.397924375,1.3986584375,0.0,1.4002992136835104,1.3970176613164895,0.06387817611832326,0.06387817611832326,0.09819677650926495,39.489399483903505,,1.4005,1.398505,0,-12.680383491799294,-26.660464543533145,0.0,-38.70643550644135,1.4426757749823855,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,7.0,False,False,GBPUSD
2021-03-11 23:00:00-05:00,1.397765,1.398335,1.39741,1.39816,23,0.00039500000000014523,0.0009250000000000647,0.00017500000000003624,0.0003549999999998832,0.18918918918921515,0.6162162162163694,23,1.4005,1.39985,1.397515,1.397285,0.003214999999999968,0.7278382581648623,0.8506998444790611,,,,0,,0.0006224999999999703,0.0006537500000000085,1.39779875,1.397826875,1.39861125,0.0,1.4002631863637864,1.3969593136362137,0.03226414773941037,0.019751735873708858,0.08588877002097921,46.11466283578249,,1.4005,1.398505,0,16.039943306022042,-20.34645939805569,0.0,-17.886941501046145,0.17102206260390496,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,6.25,False,False,GBPUSD
2021-03-11 23:15:00-05:00,1.39816,1.398435,1.398045,1.398045,24,0.00011500000000008725,0.0003900000000001125,0.0002750000000000252,0.0,1.0,0.7051282051280664,24,1.4005,1.39985,1.397515,1.397285,0.003214999999999968,0.7636080870917948,0.7278382581648623,,,,0,,0.0005999999999999894,0.0005862500000000104,1.3978712500000001,1.397826875,1.398551875,0.0,1.4002126386609404,1.3968911113390599,0.036242845836528495,0.008356858411134465,0.036242845836528495,44.59824487675188,,1.4005,1.398505,0,27.512002623863467,-19.55546230141698,0.0,1.3659610822869936,-1.0511943312346563,0.0,,,True,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,5.25,False,False,GBPUSD
2021-03-11 23:30:00-05:00,1.398045,1.398145,1.397915,1.39801,25,3.500000000000725e-05,0.00022999999999995246,9.999999999998899e-05,9.499999999995623e-05,0.5869565217392354,0.43478260869569413,25,1.4005,1.39985,1.397515,1.397285,0.003214999999999968,0.7744945567652032,0.7636080870917948,,,,0,,0.0005862499999999918,0.0005062499999999859,1.3979949999999999,1.3978537500000001,1.3984821875,0.0,1.4001344585459772,1.3968299164540228,0.033764284180416035,0.024110961370396606,0.040557363194871215,44.127175428675564,,1.4005,1.398505,0,33.19137410826237,-23.277777996182635,0.0,16.01573413658715,-2.506055455996071,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,5.0,False,False,GBPUSD
