Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_HClose,Iday_LClose,Iday_Low,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Yday_Range,Day_Idx,ADR,ATR,ATR4,SMA4,SMA8,SMA16,SMA32,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,Sig_High,Sig_Low,SMA_Trend,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,Hammer,Bull_Pinbar,Shooting_Star,Bear_Pinbar,Bull_Engulf,Bear_Engulf,Dark_Cloud,Piercing,ILR,IHR,S_R,S_R_Level,BBU_BO,BBL_BO,Bull_SMA_BO,Bear_SMA_BO,Bull_BBR,Bear_BBR,Bear_BBR_C1,Bear_BBR_C2,Bear_BBR_C3,Bear_BBR_C4,Bear_BBR_V2,Bull_BBR_C1,Bull_BBR_C2,Bull_BBR_C3,Bull_BBR_C4,Bull_BBR_V2,Bull_TC,Bear_TC,Bull_TC_Candle,Bear_TC_Candle,Bull_BM,Bear_BM,Bull_TM,Bear_TM,S_R_Signal,S_R_Entry,BRS,RS_SMA,Bull_XM,Bear_XM,Symbol
2022-03-10 17:15:00-05:00,1.308775,1.3088,1.3085,1.3088,0,2.4999999999941735e-05,0.00029999999999996696,0.0,0.0002750000000000252,0.0,0.0833333333331483,0,1.3088,1.3088,1.3088,1.3085,0.00029999999999996696,0.0,0.0833333333331483,,,,0,,,0.0006887500000000157,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,0.0,0.0,0.0,True,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,,False,False,GBPUSD
2022-03-10 17:30:00-05:00,1.3088,1.308875,1.30864,1.308725,1,7.500000000004725e-05,0.00023499999999998522,7.500000000004725e-05,8.499999999989072e-05,0.6382978723408678,0.3191489361704339,1,1.308875,1.3088,1.308725,1.3085,0.0003750000000000142,0.40000000000023683,0.20000000000011842,,,,0,,,0.0006462500000000149,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,0.0,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,,False,False,GBPUSD
2022-03-10 17:45:00-05:00,1.308725,1.308765,1.308565,1.30863,2,9.499999999995623e-05,0.00019999999999997797,4.0000000000040004e-05,6.499999999998174e-05,0.6750000000000556,0.20000000000022206,2,1.308875,1.3088,1.30863,1.3085,0.0003750000000000142,0.6533333333334439,0.40000000000023683,,,,0,,,0.0005662500000000459,0.0,0.0,0.0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,7,,False,False,GBPUSD
2022-03-10 18:00:00-05:00,1.30863,1.309205,1.30846,1.309165,3,0.0005349999999999522,0.0007449999999999957,4.0000000000040004e-05,0.00017000000000000348,0.053691275167839246,0.7718120805369068,3,1.309205,1.309165,1.30863,1.30846,0.0007449999999999957,0.053691275167839246,0.7718120805369068,,,,0,,,0.0006625000000000103,1.30883,0.0,0.0,0.0,,,,,,,,,,0,89.98686709996493,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,7.75,False,False,GBPUSD
2022-03-10 18:15:00-05:00,1.309165,1.30927,1.30895,1.30904,4,0.00012499999999993072,0.00031999999999987594,0.00010500000000002174,8.999999999992347e-05,0.7187500000001301,0.3281250000001952,4,1.30927,1.309165,1.30863,1.30846,0.0008099999999999774,0.28395061728389986,0.1296296296296601,,,,0,,,0.0003749999999999587,1.3088899999999999,0.0,0.0,0.0,,,,,,,,,,0,89.9868677019819,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,7.25,False,False,GBPUSD
2022-03-10 18:30:00-05:00,1.30904,1.309815,1.308855,1.309745,5,0.0007049999999999557,0.0009599999999998499,7.00000000000145e-05,0.0001849999999998797,0.07291666666669316,0.8072916666667619,5,1.309815,1.309745,1.30863,1.30846,0.001354999999999995,0.05166051660517693,0.5719557195571756,,,,0,,,0.0005562499999999249,1.309145,0.0,0.0,0.0,,,,,,,,,,0,46.3971810273023,0.0,0.0,56.59272895731228,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,8,7.25,False,False,GBPUSD
2022-03-10 18:45:00-05:00,1.309745,1.31047,1.309735,1.310275,6,0.0005300000000001415,0.0007349999999999302,0.00019499999999994522,9.999999999843467e-06,0.26530612244893026,0.986394557823341,6,1.31047,1.310275,1.30863,1.30846,0.0020100000000000673,0.09701492537310383,0.3606965174129664,,,,0,,,0.0006899999999999129,1.30955625,0.0,0.0,0.0,,,,,,,,,,0,65.75884693357747,0.0,0.0,73.03244069070665,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,3,6.25,False,False,GBPUSD
2022-03-10 19:00:00-05:00,1.310275,1.310435,1.3097,1.30992,7,0.00035500000000010523,0.0007349999999999302,0.00015999999999993797,0.00021999999999988695,0.7006802721089689,0.21768707482986827,7,1.31047,1.310275,1.30863,1.30846,0.0020100000000000673,0.27363184079603586,0.09701492537310383,,,,0,,,0.0006874999999998965,1.309745,1.3092875,0.0,0.0,,,,,,,,,,0,63.43494882291949,0.0,0.0,66.39446112144529,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,10,6.75,False,False,GBPUSD
2022-03-10 19:15:00-05:00,1.30992,1.310285,1.30965,1.309655,8,0.0002649999999999597,0.0006349999999999412,0.0003649999999999487,5.000000000032756e-06,0.9921259842519162,0.5748031496062717,8,1.31047,1.310275,1.30863,1.30846,0.0020100000000000673,0.4054726368159119,0.27363184079603586,,,,0,,,0.0007662499999999128,1.30989875,1.3093943749999999,0.0,0.0,,,,,,,,,,0,48.78447990948064,0.0,0.0,56.09386417331997,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,6.75,False,False,GBPUSD
2022-03-10 19:30:00-05:00,1.309655,1.310065,1.30936,1.309615,9,4.0000000000040004e-05,0.0007049999999999557,0.00041000000000002146,0.0002549999999998942,0.6382978723405529,0.5815602836880103,9,1.31047,1.310275,1.30863,1.30846,0.0020100000000000673,0.42537313432836893,0.4054726368159119,,,,0,,,0.0007024999999999393,1.30986625,1.309505625,0.0,0.0,,,,,,,,,,0,22.00691713991086,0.0,0.0,49.996298201472115,0.0,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,6.25,False,False,GBPUSD
