Date,Open,High,Low,Close,Volume,WAP,BarCount
2021-03-11T22:15:00,108.56,108.56,108.4925,108.5145,-1,-1,-1
2021-03-11T22:30:00,108.5145,108.537,108.5025,108.537,-1,-1,-1
2021-03-11T22:45:00,108.537,108.544,108.504,108.5285,-1,-1,-1
2021-03-11T23:00:00,108.5285,108.5765,108.521,108.559,-1,-1,-1
2021-03-11T23:15:00,108.559,108.56,108.5405,108.5425,-1,-1,-1
2021-03-11T23:30:00,108.5425,108.5425,108.517,108.5425,-1,-1,-1
2021-03-11T23:45:00,108.5425,108.5835,108.534,108.574,-1,-1,-1
2021-03-12T00:00:00,108.574,108.583,108.5165,108.5475,-1,-1,-1
2021-03-12T00:15:00,108.5475,108.584,108.5375,108.5455,-1,-1,-1
2021-03-12T00:30:00,108.5455,108.5925,108.5425,108.5905,-1,-1,-1
2021-03-12T00:45:00,108.5905,108.6205,108.5695,108.618,-1,-1,-1
2021-03-12T01:00:00,108.618,108.6605,108.6095,108.644,-1,-1,-1
2021-03-12T01:15:00,108.644,108.6965,108.644,108.6845,-1,-1,-1
2021-03-12T01:30:00,108.6845,108.7145,108.6315,108.6545,-1,-1,-1
2021-03-12T01:45:00,108.6545,108.6675,108.6385,108.653,-1,-1,-1
2021-03-12T02:00:00,108.653,108.6965,108.6475,108.6905,-1,-1,-1
2021-03-12T02:15:00,108.6905,108.7545,108.6905,108.7315,-1,-1,-1
2021-03-12T02:30:00,108.7315,108.7865,108.729,108.765,-1,-1,-1
2021-03-12T02:45:00,108.765,108.7845,108.736,108.772,-1,-1,-1
2021-03-12T03:00:00,108.772,108.782,108.7385,108.7455,-1,-1,-1
2021-03-12T03:15:00,108.7455,108.7635,108.7235,108.7295,-1,-1,-1
2021-03-12T03:30:00,108.7295,108.7445,108.6955,108.712,-1,-1,-1
2021-03-12T03:45:00,108.712,108.7275,108.7025,108.7065,-1,-1,-1
2021-03-12T04:00:00,108.7065,108.7405,108.7025,108.7125,-1,-1,-1
2021-03-12T04:15:00,108.7125,108.7125,108.6665,108.701,-1,-1,-1
2021-03-12T04:30:00,108.701,108.7165,108.677,108.7065,-1,-1,-1
2021-03-12T04:45:00,108.7065,108.7315,108.6905,108.7205,-1,-1,-1
2021-03-12T05:00:00,108.7205,108.7335,108.7095,108.7325,-1,-1,-1
2021-03-12T05:15:00,108.7325,108.7655,108.7295,108.7615,-1,-1,-1
2021-03-12T05:30:00,108.7615,108.7615,108.735,108.7475,-1,-1,-1
2021-03-12T05:45:00,108.7475,108.7685,108.7425,108.7465,-1,-1,-1
2021-03-12T06:00:00,108.7465,108.8995,108.7465,108.838,-1,-1,-1
2021-03-12T06:15:00,108.838,108.899,108.8375,108.8555,-1,-1,-1
2021-03-12T06:30:00,108.8555,108.8695,108.8125,108.8545,-1,-1,-1
2021-03-12T06:45:00,108.8545,108.8825,108.832,108.8595,-1,-1,-1
2021-03-12T07:00:00,108.8595,108.959,108.8455,108.9525,-1,-1,-1
2021-03-12T07:15:00,108.9525,109.0265,108.9345,108.9855,-1,-1,-1
2021-03-12T07:30:00,108.9855,109.0615,108.98,108.9875,-1,-1,-1
2021-03-12T07:45:00,108.9875,109.06,108.9425,109.0395,-1,-1,-1
2021-03-12T08:00:00,109.0395,109.167,109.0345,109.055,-1,-1,-1
